Origin,Destination,Hour,Travel_Time_min,Toll_AED,Gate_Count
JLT,Deira,18,29.645448850374017,0,0
JLT,JebelAli,8,18.614271090587536,6,1
JLT,JebelAli,8,18.61517422226084,6,1
JLT,JebelAli,8,18.61773318436127,6,1
JLT,JebelAli,8,18.618636316034568,6,1
JLT,JebelAli,8,18.658069450886384,6,1
JLT,JebelAli,8,18.658972582559684,6,1
JLT,JebelAli,8,18.661531544660118,6,1
JLT,JebelAli,8,18.662434676333415,6,1
JLT,JebelAli,8,19.525658161696843,6,1
JLT,JebelAli,8,19.526561293370143,6,1
JLT,JebelAli,8,20.241908089618132,6,1
JLT,JebelAli,8,20.242811221291433,6,1
JLT,JebelAli,8,19.569456521995686,6,1
JLT,JebelAli,8,19.57035965366899,6,1
JLT,JebelAli,8,20.47090260614177,6,1
JLT,JebelAli,8,20.471805737815075,6,1
JLT,JebelAli,14,18.614271090587536,4,1
JLT,JebelAli,14,18.61517422226084,4,1
JLT,JebelAli,14,18.61773318436127,4,1
JLT,JebelAli,14,18.618636316034568,4,1
JLT,JebelAli,14,18.658069450886384,4,1
JLT,JebelAli,14,18.658972582559684,4,1
JLT,JebelAli,14,18.661531544660118,4,1
JLT,JebelAli,14,18.662434676333415,4,1
JLT,JebelAli,14,19.525658161696843,4,1
JLT,JebelAli,14,19.526561293370143,4,1
JLT,JebelAli,14,20.241908089618132,4,1
JLT,JebelAli,14,20.242811221291433,4,1
JLT,JebelAli,14,19.569456521995686,4,1
JLT,JebelAli,14,19.57035965366899,4,1
JLT,JebelAli,14,20.47090260614177,4,1
JLT,JebelAli,14,20.471805737815075,4,1
JLT,JebelAli,18,18.614271090587536,6,1
JLT,JebelAli,18,18.61517422226084,6,1
JLT,JebelAli,18,18.61773318436127,6,1
JLT,JebelAli,18,18.618636316034568,6,1
JLT,JebelAli,18,18.658069450886384,6,1
JLT,JebelAli,18,18.658972582559684,6,1
JLT,JebelAli,18,18.661531544660118,6,1
JLT,JebelAli,18,18.662434676333415,6,1
JLT,JebelAli,18,19.525658161696843,6,1
JLT,JebelAli,18,19.526561293370143,6,1
JLT,JebelAli,18,20.241908089618132,6,1
JLT,JebelAli,18,20.242811221291433,6,1
JLT,JebelAli,18,19.569456521995686,6,1
JLT,JebelAli,18,19.57035965366899,6,1
JLT,JebelAli,18,20.47090260614177,6,1
JLT,JebelAli,18,20.471805737815075,6,1
Barsha,Downtown,8,12.553941030414148,6,1
Barsha,Downtown,8,12.561996524791253,6,1
Barsha,Downtown,8,12.565237975500962,6,1
Barsha,Downtown,8,12.56984436826768,6,1
Barsha,Downtown,8,12.573293469878065,6,1
Barsha,Downtown,8,12.573803895044694,6,1
Barsha,Downtown,8,12.575769067149052,6,1
Barsha,Downtown,8,12.577064126742357,6,1
Barsha,Downtown,8,15.604170422787881,0,0
Barsha,Downtown,8,15.679633976107253,0,0
Barsha,Downtown,8,15.632173619444059,0,0
Barsha,Downtown,8,15.648645509753429,0,0
Barsha,Downtown,8,15.641755565877723,0,0
Barsha,Downtown,8,15.574981267895932,0,0
Barsha,Downtown,8,15.625998459522783,0,0
Barsha,Downtown,8,15.62409715034507,0,0
Barsha,Downtown,14,12.553941030414148,4,1
Barsha,Downtown,14,12.561996524791253,4,1
Barsha,Downtown,14,12.565237975500962,4,1
Barsha,Downtown,14,12.56984436826768,4,1
Barsha,Downtown,14,12.573293469878065,4,1
Barsha,Downtown,14,12.573803895044694,4,1
Barsha,Downtown,14,12.575769067149052,4,1
Barsha,Downtown,14,12.577064126742357,4,1
Barsha,Downtown,14,15.604170422787881,0,0
Barsha,Downtown,14,15.679633976107253,0,0
Barsha,Downtown,14,15.632173619444059,0,0
Barsha,Downtown,14,15.648645509753429,0,0
Barsha,Downtown,14,15.641755565877723,0,0
Barsha,Downtown,14,15.574981267895932,0,0
Barsha,Downtown,14,15.625998459522783,0,0
Barsha,Downtown,14,15.62409715034507,0,0
Barsha,Downtown,18,12.553941030414148,6,1
Barsha,Downtown,18,12.561996524791253,6,1
Barsha,Downtown,18,12.565237975500962,6,1
Barsha,Downtown,18,12.56984436826768,6,1
Barsha,Downtown,18,12.573293469878065,6,1
Barsha,Downtown,18,12.573803895044694,6,1
Barsha,Downtown,18,12.575769067149052,6,1
Barsha,Downtown,18,12.577064126742357,6,1
Barsha,Downtown,18,15.604170422787881,0,0
Barsha,Downtown,18,15.679633976107253,0,0
Barsha,Downtown,18,15.632173619444059,0,0
Barsha,Downtown,18,15.648645509753429,0,0
Barsha,Downtown,18,15.641755565877723,0,0
Barsha,Downtown,18,15.574981267895932,0,0
Barsha,Downtown,18,15.625998459522783,0,0
Barsha,Downtown,18,15.62409715034507,0,0
Barsha,BusinessBay,8,11.252110317233507,6,1
Barsha,BusinessBay,8,11.260165811610612,6,1
Barsha,BusinessBay,8,11.272133559559098,6,1
Barsha,BusinessBay,8,11.273938353968411,6,1
Barsha,BusinessBay,8,11.276223285921276,6,1
Barsha,BusinessBay,8,11.278706476651935,6,1
Barsha,BusinessBay,8,11.278937591425743,6,1
Barsha,BusinessBay,8,11.279974564144958,6,1
Barsha,BusinessBay,8,14.323864440163018,0,0
Barsha,BusinessBay,8,14.351867636819197,0,0
Barsha,BusinessBay,8,14.368339527128565,0,0
Barsha,BusinessBay,8,14.36144958325286,0,0
Barsha,BusinessBay,8,14.294675285271069,0,0
Barsha,BusinessBay,8,14.34569247689792,0,0
Barsha,BusinessBay,8,14.343791167720207,0,0
Barsha,BusinessBay,8,14.452382512187375,0,0
Barsha,BusinessBay,14,11.252110317233507,4,1
Barsha,BusinessBay,14,11.260165811610612,4,1
Barsha,BusinessBay,14,11.272133559559098,4,1
Barsha,BusinessBay,14,11.273938353968411,4,1
Barsha,BusinessBay,14,11.276223285921276,4,1
Barsha,BusinessBay,14,11.278706476651935,4,1
Barsha,BusinessBay,14,11.278937591425743,4,1
Barsha,BusinessBay,14,11.279974564144958,4,1
Barsha,BusinessBay,14,14.323864440163018,0,0
Barsha,BusinessBay,14,14.351867636819197,0,0
Barsha,BusinessBay,14,14.368339527128565,0,0
Barsha,BusinessBay,14,14.36144958325286,0,0
Barsha,BusinessBay,14,14.294675285271069,0,0
Barsha,BusinessBay,14,14.34569247689792,0,0
Barsha,BusinessBay,14,14.343791167720207,0,0
Barsha,BusinessBay,14,14.452382512187375,0,0
Barsha,BusinessBay,18,11.252110317233507,6,1
Barsha,BusinessBay,18,11.260165811610612,6,1
Barsha,BusinessBay,18,11.272133559559098,6,1
Barsha,BusinessBay,18,11.273938353968411,6,1
Barsha,BusinessBay,18,11.276223285921276,6,1
Barsha,BusinessBay,18,11.278706476651935,6,1
Barsha,BusinessBay,18,11.278937591425743,6,1
Barsha,BusinessBay,18,11.279974564144958,6,1
Barsha,BusinessBay,18,14.323864440163018,0,0
Barsha,BusinessBay,18,14.351867636819197,0,0
Barsha,BusinessBay,18,14.368339527128565,0,0
Barsha,BusinessBay,18,14.36144958325286,0,0
Barsha,BusinessBay,18,14.294675285271069,0,0
Barsha,BusinessBay,18,14.34569247689792,0,0
Barsha,BusinessBay,18,14.343791167720207,0,0
Barsha,BusinessBay,18,14.452382512187375,0,0
Barsha,DXB,8,23.00337902537575,18,3
Barsha,DXB,8,23.010634873361557,18,3
Barsha,DXB,8,23.011434519752857,18,3
Barsha,DXB,8,23.018690367738664,18,3
Barsha,DXB,8,23.022112914914395,18,3
Barsha,DXB,8,23.02310699263541,18,3
Barsha,DXB,8,23.025207062110656,18,3
Barsha,DXB,8,23.027491994063517,18,3
Barsha,DXB,8,25.468796649563036,18,3
Barsha,DXB,8,25.450062760024384,18,3
Barsha,DXB,8,25.496799846219215,18,3
Barsha,DXB,8,25.51327173652858,18,3
Barsha,DXB,8,25.71310108547775,18,3
Barsha,DXB,8,25.506381792652878,18,3
Barsha,DXB,8,25.47806595668057,18,3
Barsha,DXB,8,25.49062468629794,18,3
Barsha,DXB,14,23.00337902537575,12,3
Barsha,DXB,14,23.010634873361557,12,3
Barsha,DXB,14,23.011434519752857,12,3
Barsha,DXB,14,23.018690367738664,12,3
Barsha,DXB,14,23.022112914914395,12,3
Barsha,DXB,14,23.02310699263541,12,3
Barsha,DXB,14,23.025207062110656,12,3
Barsha,DXB,14,23.027491994063517,12,3
Barsha,DXB,14,25.468796649563036,12,3
Barsha,DXB,14,25.450062760024384,12,3
Barsha,DXB,14,25.496799846219215,12,3
Barsha,DXB,14,25.51327173652858,12,3
Barsha,DXB,14,25.71310108547775,12,3
Barsha,DXB,14,25.506381792652878,12,3
Barsha,DXB,14,25.47806595668057,12,3
Barsha,DXB,14,25.49062468629794,12,3
Barsha,DXB,18,23.00337902537575,18,3
Barsha,DXB,18,23.010634873361557,18,3
Barsha,DXB,18,23.011434519752857,18,3
Barsha,DXB,18,23.018690367738664,18,3
Barsha,DXB,18,23.022112914914395,18,3
Barsha,DXB,18,23.02310699263541,18,3
Barsha,DXB,18,23.025207062110656,18,3
Barsha,DXB,18,23.027491994063517,18,3
Barsha,DXB,18,25.468796649563036,18,3
Barsha,DXB,18,25.450062760024384,18,3
Barsha,DXB,18,25.496799846219215,18,3
Barsha,DXB,18,25.51327173652858,18,3
Barsha,DXB,18,25.71310108547775,18,3
Barsha,DXB,18,25.506381792652878,18,3
Barsha,DXB,18,25.47806595668057,18,3
Barsha,DXB,18,25.49062468629794,18,3
Barsha,Mirdif,8,24.038676366631293,6,1
Barsha,Mirdif,8,24.051852316965938,6,1
Barsha,Mirdif,8,24.0605044033662,6,1
Barsha,Mirdif,8,24.062476219017505,6,1
Barsha,Mirdif,8,24.064862262073596,6,1
Barsha,Mirdif,8,24.066679563287472,6,1
Barsha,Mirdif,8,24.06728052512784,6,1
Barsha,Mirdif,8,24.073680353700844,6,1
Barsha,Mirdif,8,28.686123864768607,6,1
Barsha,Mirdif,8,28.88982622798228,6,1
Barsha,Mirdif,8,28.872481590965556,6,1
Barsha,Mirdif,8,28.917313697251128,6,1
Barsha,Mirdif,8,29.027643754563922,6,1
Barsha,Mirdif,8,28.804389716157548,6,1
Barsha,Mirdif,8,29.11064215795261,6,1
Barsha,Mirdif,8,28.714127061424787,6,1
Barsha,Mirdif,14,24.038676366631293,4,1
Barsha,Mirdif,14,24.051852316965938,4,1
Barsha,Mirdif,14,24.0605044033662,4,1
Barsha,Mirdif,14,24.062476219017505,4,1
Barsha,Mirdif,14,24.064862262073596,4,1
Barsha,Mirdif,14,24.066679563287472,4,1
Barsha,Mirdif,14,24.06728052512784,4,1
Barsha,Mirdif,14,24.073680353700844,4,1
Barsha,Mirdif,14,28.686123864768607,4,1
Barsha,Mirdif,14,28.88982622798228,4,1
Barsha,Mirdif,14,28.872481590965556,4,1
Barsha,Mirdif,14,28.917313697251128,4,1
Barsha,Mirdif,14,29.027643754563922,4,1
Barsha,Mirdif,14,28.804389716157548,4,1
Barsha,Mirdif,14,29.11064215795261,4,1
Barsha,Mirdif,14,28.714127061424787,4,1
Barsha,Mirdif,18,24.038676366631293,6,1
Barsha,Mirdif,18,24.051852316965938,6,1
Barsha,Mirdif,18,24.0605044033662,6,1
Barsha,Mirdif,18,24.062476219017505,6,1
Barsha,Mirdif,18,24.064862262073596,6,1
Barsha,Mirdif,18,24.066679563287472,6,1
Barsha,Mirdif,18,24.06728052512784,6,1
Barsha,Mirdif,18,24.073680353700844,6,1
Barsha,Mirdif,18,28.686123864768607,6,1
Barsha,Mirdif,18,28.88982622798228,6,1
Barsha,Mirdif,18,28.872481590965556,6,1
Barsha,Mirdif,18,28.917313697251128,6,1
Barsha,Mirdif,18,29.027643754563922,6,1
Barsha,Mirdif,18,28.804389716157548,6,1
Barsha,Mirdif,18,29.11064215795261,6,1
Barsha,Mirdif,18,28.714127061424787,6,1
Barsha,Qusais,8,23.271259273496185,18,3
Barsha,Qusais,8,23.278815631414425,18,3
Barsha,Qusais,8,23.27931476787329,18,3
Barsha,Qusais,8,23.281460604059298,18,3
Barsha,Qusais,8,23.28687112579153,18,3
Barsha,Qusais,8,23.289016961977538,18,3
Barsha,Qusais,8,23.289516098436405,18,3
Barsha,Qusais,8,23.29308731023109,18,3
Barsha,Qusais,8,25.435184347305096,18,3
Barsha,Qusais,8,25.41645045776645,18,3
Barsha,Qusais,8,25.46318754396128,18,3
Barsha,Qusais,8,25.479659434270648,18,3
Barsha,Qusais,8,25.679488783219814,18,3
Barsha,Qusais,8,25.44265945687855,18,3
Barsha,Qusais,8,25.472769490394942,18,3
Barsha,Qusais,8,25.522214944824906,18,3
Barsha,Qusais,14,23.271259273496185,12,3
Barsha,Qusais,14,23.278815631414425,12,3
Barsha,Qusais,14,23.27931476787329,12,3
Barsha,Qusais,14,23.281460604059298,12,3
Barsha,Qusais,14,23.28687112579153,12,3
Barsha,Qusais,14,23.289016961977538,12,3
Barsha,Qusais,14,23.289516098436405,12,3
Barsha,Qusais,14,23.29308731023109,12,3
Barsha,Qusais,14,25.435184347305096,12,3
Barsha,Qusais,14,25.41645045776645,12,3
Barsha,Qusais,14,25.46318754396128,12,3
Barsha,Qusais,14,25.479659434270648,12,3
Barsha,Qusais,14,25.679488783219814,12,3
Barsha,Qusais,14,25.44265945687855,12,3
Barsha,Qusais,14,25.472769490394942,12,3
Barsha,Qusais,14,25.522214944824906,12,3
Barsha,Qusais,18,23.271259273496185,18,3
Barsha,Qusais,18,23.278815631414425,18,3
Barsha,Qusais,18,23.27931476787329,18,3
Barsha,Qusais,18,23.281460604059298,18,3
Barsha,Qusais,18,23.28687112579153,18,3
Barsha,Qusais,18,23.289016961977538,18,3
Barsha,Qusais,18,23.289516098436405,18,3
Barsha,Qusais,18,23.29308731023109,18,3
Barsha,Qusais,18,25.435184347305096,18,3
Barsha,Qusais,18,25.41645045776645,18,3
Barsha,Qusais,18,25.46318754396128,18,3
Barsha,Qusais,18,25.479659434270648,18,3
Barsha,Qusais,18,25.679488783219814,18,3
Barsha,Qusais,18,25.44265945687855,18,3
Barsha,Qusais,18,25.472769490394942,18,3
Barsha,Qusais,18,25.522214944824906,18,3
Barsha,Deira,8,20.249560234435112,18,3
Barsha,Deira,8,20.257615728812215,18,3
Barsha,Deira,8,20.271388271170014,18,3
Barsha,Deira,8,20.27367320312288,18,3
Barsha,Deira,8,20.276156393853537,18,3
Barsha,Deira,8,20.276387508627348,18,3
Barsha,Deira,8,20.27742448134656,18,3
Barsha,Deira,8,20.277563431091288,18,3
Barsha,Deira,8,24.579696480398873,0,0
Barsha,Deira,8,24.78190563181246,0,0
Barsha,Deira,8,24.58405732118357,0,0
Barsha,Deira,8,24.747620856353702,0,0
Barsha,Deira,8,24.727426063728323,0,0
Barsha,Deira,8,24.60769967705506,0,0
Barsha,Deira,8,25.059968410945043,0,0
Barsha,Deira,8,24.624171567364428,0,0
Barsha,Deira,14,20.249560234435112,12,3
Barsha,Deira,14,20.257615728812215,12,3
Barsha,Deira,14,20.271388271170014,12,3
Barsha,Deira,14,20.27367320312288,12,3
Barsha,Deira,14,20.276156393853537,12,3
Barsha,Deira,14,20.276387508627348,12,3
Barsha,Deira,14,20.27742448134656,12,3
Barsha,Deira,14,20.277563431091288,12,3
Barsha,Deira,14,24.579696480398873,0,0
Barsha,Deira,14,24.78190563181246,0,0
Barsha,Deira,14,24.58405732118357,0,0
Barsha,Deira,14,24.747620856353702,0,0
Barsha,Deira,14,24.727426063728323,0,0
Barsha,Deira,14,24.60769967705506,0,0
Barsha,Deira,14,25.059968410945043,0,0
Barsha,Deira,14,24.624171567364428,0,0
Barsha,Deira,18,20.249560234435112,18,3
Barsha,Deira,18,20.257615728812215,18,3
Barsha,Deira,18,20.271388271170014,18,3
Barsha,Deira,18,20.27367320312288,18,3
Barsha,Deira,18,20.276156393853537,18,3
Barsha,Deira,18,20.276387508627348,18,3
Barsha,Deira,18,20.27742448134656,18,3
Barsha,Deira,18,20.277563431091288,18,3
Barsha,Deira,18,24.579696480398873,0,0
Barsha,Deira,18,24.78190563181246,0,0
Barsha,Deira,18,24.58405732118357,0,0
Barsha,Deira,18,24.747620856353702,0,0
Barsha,Deira,18,24.727426063728323,0,0
Barsha,Deira,18,24.60769967705506,0,0
Barsha,Deira,18,25.059968410945043,0,0
Barsha,Deira,18,24.624171567364428,0,0
Barsha,JebelAli,8,22.709166474640256,6,1
Barsha,JebelAli,8,22.752964834939103,6,1
Barsha,JebelAli,8,22.752002166872906,6,1
Barsha,JebelAli,8,22.767966968073782,6,1
Barsha,JebelAli,8,22.770182198154078,6,1
Barsha,JebelAli,8,22.795800527171753,6,1
Barsha,JebelAli,8,22.783180322283034,6,1
Barsha,JebelAli,8,22.81176532837263,6,1
Barsha,JebelAli,8,23.039065753127787,6,1
Barsha,JebelAli,8,23.755315681049076,6,1
Barsha,JebelAli,8,23.082864113426634,6,1
Barsha,JebelAli,8,23.984310197572714,6,1
Barsha,JebelAli,8,23.081901445360437,6,1
Barsha,JebelAli,8,23.98942331579024,6,1
Barsha,JebelAli,8,23.799114041347924,6,1
Barsha,JebelAli,8,23.097866246561313,6,1
Barsha,JebelAli,14,22.709166474640256,4,1
Barsha,JebelAli,14,22.752964834939103,4,1
Barsha,JebelAli,14,22.752002166872906,4,1
Barsha,JebelAli,14,22.767966968073782,4,1
Barsha,JebelAli,14,22.770182198154078,4,1
Barsha,JebelAli,14,22.795800527171753,4,1
Barsha,JebelAli,14,22.783180322283034,4,1
Barsha,JebelAli,14,22.81176532837263,4,1
Barsha,JebelAli,14,23.039065753127787,4,1
Barsha,JebelAli,14,23.755315681049076,4,1
Barsha,JebelAli,14,23.082864113426634,4,1
Barsha,JebelAli,14,23.984310197572714,4,1
Barsha,JebelAli,14,23.081901445360437,4,1
Barsha,JebelAli,14,23.98942331579024,4,1
Barsha,JebelAli,14,23.799114041347924,4,1
Barsha,JebelAli,14,23.097866246561313,4,1
Barsha,JebelAli,18,22.709166474640256,6,1
Barsha,JebelAli,18,22.752964834939103,6,1
Barsha,JebelAli,18,22.752002166872906,6,1
Barsha,JebelAli,18,22.767966968073782,6,1
Barsha,JebelAli,18,22.770182198154078,6,1
Barsha,JebelAli,18,22.795800527171753,6,1
Barsha,JebelAli,18,22.783180322283034,6,1
Barsha,JebelAli,18,22.81176532837263,6,1
Barsha,JebelAli,18,23.039065753127787,6,1
Barsha,JebelAli,18,23.755315681049076,6,1
Barsha,JebelAli,18,23.082864113426634,6,1
Barsha,JebelAli,18,23.984310197572714,6,1
Barsha,JebelAli,18,23.081901445360437,6,1
Barsha,JebelAli,18,23.98942331579024,6,1
Barsha,JebelAli,18,23.799114041347924,6,1
Barsha,JebelAli,18,23.097866246561313,6,1
